EXAMIN_YM,RESPOND_CHARTR_SDIV_ID,RESPOND_CHARTR_SDIV_NM,RSPNS_RATE
202211,OC_AREA_DG,거주지역_대구광역시,5.0
202211,OC_AREA_IC,거주지역_인천광역시,5.9
202211,OC_AREA_GJ,거주지역_광주광역시,2.8
202211,OC_AREA_DJ,거주지역_대전광역시,3.0
202211,OC_AREA_US,거주지역_울산광역시,2.3
202211,OC_AREA_GG,거주지역_경기도,26.9
202211,OC_AREA_GW,거주지역_강원도,2.6
202211,OC_AREA_CHNB,거주지역_충청북도,3.0
202211,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.7
202211,OC_AREA_JLBK,거주지역_전라북도,3.6
202211,OC_AREA_JLNM,거주지역_전라남도,3.5
202211,OC_AREA_GYNB,거주지역_경상북도,5.1
202211,OC_AREA_GYNN,거주지역_경상남도,6.1
202211,OC_AREA_JJ,거주지역_제주특별자치도,0.9
202211,HSHLD_INCOME_300,300만원 미만,12.0
202211,HSHLD_INCOME_300_500,300이상500만원 미만,29.8
202211,HSHLD_INCOME_500_700,500이상700만원 미만,28.4
202211,HSHLD_INCOME_700,700만원 이상,29.8
202211,JOB_SE,자영업,8.3
202211,JOB_SL,판매/서비스직,5.4
202211,JOB_GMW,기능/숙련/일반작업직,8.9
202211,JOB_WC,사무/기술직,37.4
202211,JOB_BM,경영/관리/전문직,4.5
202211,JOB_HW,전업주부,15.0
202211,JOB_GS,대학/대학원생,6.3
202211,JOB_ETC,기타/무직,14.3
202211,MRST_UM,미혼,30.6
202211,MRST_NK,신혼기(자녀 없음),5.8
202211,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),21.2
202211,MRST_KD_MD,자녀 성장(막내 중고생),8.2
202211,MRST_KD_CL,자녀 성인(막내 대학),25.3
202211,MRST_KD_MR,자녀 독립(막내 결혼),9.0
202212,SEXDSTN_M,남성,49.6
202212,SEXDSTN_F,여성,50.4
202212,AGRDE_20,20대,16.6
202212,AGRDE_30,30대,20.0
202212,AGRDE_40,40대,22.7
202212,AGRDE_50,50대,23.1
202212,AGRDE_60,60대,17.6
202212,OC_AREA_SU,거주지역_서울특별시,19.6
202212,OC_AREA_BS,거주지역_부산광역시,6.7
202212,OC_AREA_DG,거주지역_대구광역시,4.8
202212,OC_AREA_IC,거주지역_인천광역시,6.0
202212,OC_AREA_GJ,거주지역_광주광역시,2.6
202212,OC_AREA_DJ,거주지역_대전광역시,2.5
202212,OC_AREA_US,거주지역_울산광역시,2.4
202212,OC_AREA_GG,거주지역_경기도,25.9
202212,OC_AREA_GW,거주지역_강원도,2.7
202212,OC_AREA_CHNB,거주지역_충청북도,3.2
202212,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.6
202212,OC_AREA_JLBK,거주지역_전라북도,3.6
202212,OC_AREA_JLNM,거주지역_전라남도,3.3
202212,OC_AREA_GYNB,거주지역_경상북도,4.7
202212,OC_AREA_GYNN,거주지역_경상남도,6.2
202212,OC_AREA_JJ,거주지역_제주특별자치도,1.2
202212,HSHLD_INCOME_300,300만원 미만,13.3
202212,HSHLD_INCOME_300_500,300이상500만원 미만,29.3
202212,HSHLD_INCOME_500_700,500이상700만원 미만,28.3
202212,HSHLD_INCOME_700,700만원 이상,29.2
202212,JOB_SE,자영업,8.7
202212,JOB_SL,판매/서비스직,5.4
202212,JOB_GMW,기능/숙련/일반작업직,7.8
202212,JOB_WC,사무/기술직,37.0
202212,JOB_BM,경영/관리/전문직,5.1
202212,JOB_HW,전업주부,13.8
202212,JOB_GS,대학/대학원생,6.5
202212,JOB_ETC,기타/무직,15.6
202212,MRST_UM,미혼,31.1
202212,MRST_NK,신혼기(자녀 없음),6.7
202212,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.9
202212,MRST_KD_MD,자녀 성장(막내 중고생),7.6
202212,MRST_KD_CL,자녀 성인(막내 대학),24.8
202212,MRST_KD_MR,자녀 독립(막내 결혼),8.8
202301,SEXDSTN_M,남성,50.7
202301,SEXDSTN_F,여성,49.3
202301,AGRDE_20,20대,16.8
202301,AGRDE_30,30대,18.7
202301,AGRDE_40,40대,23.6
202301,AGRDE_50,50대,22.7
202301,AGRDE_60,60대,18.2
202301,OC_AREA_SU,거주지역_서울특별시,19.8
202301,OC_AREA_BS,거주지역_부산광역시,6.3
202301,OC_AREA_DG,거주지역_대구광역시,4.3
202301,OC_AREA_IC,거주지역_인천광역시,5.5
202301,OC_AREA_GJ,거주지역_광주광역시,3.0
202301,OC_AREA_DJ,거주지역_대전광역시,3.1
202301,OC_AREA_US,거주지역_울산광역시,2.2
202301,OC_AREA_GG,거주지역_경기도,25.4
202301,OC_AREA_GW,거주지역_강원도,2.9
202301,OC_AREA_CHNB,거주지역_충청북도,3.4
202301,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.6
202301,OC_AREA_JLBK,거주지역_전라북도,3.8
202301,OC_AREA_JLNM,거주지역_전라남도,2.9
202301,OC_AREA_GYNB,거주지역_경상북도,4.7
202301,OC_AREA_GYNN,거주지역_경상남도,6.7
202301,OC_AREA_JJ,거주지역_제주특별자치도,1.2
202301,HSHLD_INCOME_300,300만원 미만,12.1
202301,HSHLD_INCOME_300_500,300이상500만원 미만,29.1
202301,HSHLD_INCOME_500_700,500이상700만원 미만,28.2
202301,HSHLD_INCOME_700,700만원 이상,30.6
202301,JOB_SE,자영업,7.1
202301,JOB_SL,판매/서비스직,5.4
202301,JOB_GMW,기능/숙련/일반작업직,8.1
202301,JOB_WC,사무/기술직,38.1
202301,JOB_BM,경영/관리/전문직,5.3
202301,JOB_HW,전업주부,15.7
202301,JOB_GS,대학/대학원생,6.7
202301,JOB_ETC,기타/무직,13.7
202301,MRST_UM,미혼,31.7
202301,MRST_NK,신혼기(자녀 없음),6.0
202301,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.4
202301,MRST_KD_MD,자녀 성장(막내 중고생),8.2
202301,MRST_KD_CL,자녀 성인(막내 대학),25.5
202301,MRST_KD_MR,자녀 독립(막내 결혼),8.3
202302,SEXDSTN_M,남성,51.1
202302,SEXDSTN_F,여성,48.9
202302,AGRDE_20,20대,16.6
202302,AGRDE_30,30대,18.4
202302,AGRDE_40,40대,22.3
202302,AGRDE_50,50대,23.1
202302,AGRDE_60,60대,19.5
202302,OC_AREA_SU,거주지역_서울특별시,19.3
202302,OC_AREA_BS,거주지역_부산광역시,6.4
202302,OC_AREA_DG,거주지역_대구광역시,4.8
202302,OC_AREA_IC,거주지역_인천광역시,6.6
202302,OC_AREA_GJ,거주지역_광주광역시,2.9
202302,OC_AREA_DJ,거주지역_대전광역시,2.9
202302,OC_AREA_US,거주지역_울산광역시,2.3
202302,OC_AREA_GG,거주지역_경기도,26.3
202302,OC_AREA_GW,거주지역_강원도,3.0
202302,OC_AREA_CHNB,거주지역_충청북도,3.1
202302,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),3.8
202302,OC_AREA_JLBK,거주지역_전라북도,3.3
202302,OC_AREA_JLNM,거주지역_전라남도,3.6
202302,OC_AREA_GYNB,거주지역_경상북도,4.4
202302,OC_AREA_GYNN,거주지역_경상남도,6.4
202302,OC_AREA_JJ,거주지역_제주특별자치도,1.0
202302,HSHLD_INCOME_300,300만원 미만,11.1
202302,HSHLD_INCOME_300_500,300이상500만원 미만,29.7
202302,HSHLD_INCOME_500_700,500이상700만원 미만,28.3
202302,HSHLD_INCOME_700,700만원 이상,31.0
202302,JOB_SE,자영업,10.3
202302,JOB_SL,판매/서비스직,5.1
202302,JOB_GMW,기능/숙련/일반작업직,9.0
202302,JOB_WC,사무/기술직,38.7
202302,JOB_BM,경영/관리/전문직,4.4
202302,JOB_HW,전업주부,13.1
202302,JOB_GS,대학/대학원생,6.4
202302,JOB_ETC,기타/무직,12.9
202302,MRST_UM,미혼,31.0
202302,MRST_NK,신혼기(자녀 없음),6.3
202302,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),19.4
202302,MRST_KD_MD,자녀 성장(막내 중고생),8.1
202302,MRST_KD_CL,자녀 성인(막내 대학),26.5
202302,MRST_KD_MR,자녀 독립(막내 결혼),8.6
202303,SEXDSTN_M,남성,51.6
202303,SEXDSTN_F,여성,48.4
202303,AGRDE_20,20대,17.4
202303,AGRDE_30,30대,19.7
202303,AGRDE_40,40대,22.8
202303,AGRDE_50,50대,22.6
202303,AGRDE_60,60대,17.5
202303,OC_AREA_SU,거주지역_서울특별시,18.2
202303,OC_AREA_BS,거주지역_부산광역시,6.6
202303,OC_AREA_DG,거주지역_대구광역시,5.2
202303,OC_AREA_IC,거주지역_인천광역시,5.9
202303,OC_AREA_GJ,거주지역_광주광역시,2.9
202303,OC_AREA_DJ,거주지역_대전광역시,3.3
202303,OC_AREA_US,거주지역_울산광역시,2.1
202303,OC_AREA_GG,거주지역_경기도,27.1
202303,OC_AREA_GW,거주지역_강원도,2.7
202303,OC_AREA_CHNB,거주지역_충청북도,3.0
202303,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.5
202303,OC_AREA_JLBK,거주지역_전라북도,3.0
202303,OC_AREA_JLNM,거주지역_전라남도,3.6
202303,OC_AREA_GYNB,거주지역_경상북도,4.5
202303,OC_AREA_GYNN,거주지역_경상남도,6.1
202303,OC_AREA_JJ,거주지역_제주특별자치도,1.2
202303,HSHLD_INCOME_300,300만원 미만,14.0
202303,HSHLD_INCOME_300_500,300이상500만원 미만,28.0
202303,HSHLD_INCOME_500_700,500이상700만원 미만,28.3
202303,HSHLD_INCOME_700,700만원 이상,29.7
202303,JOB_SE,자영업,7.5
202303,JOB_SL,판매/서비스직,5.4
202303,JOB_GMW,기능/숙련/일반작업직,7.2
202303,JOB_WC,사무/기술직,37.8
202303,JOB_BM,경영/관리/전문직,5.9
202303,JOB_HW,전업주부,13.5
202303,JOB_GS,대학/대학원생,5.3
202303,JOB_ETC,기타/무직,17.4
202303,MRST_UM,미혼,32.5
202303,MRST_NK,신혼기(자녀 없음),7.6
202303,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.5
202303,MRST_KD_MD,자녀 성장(막내 중고생),8.4
202303,MRST_KD_CL,자녀 성인(막내 대학),22.2
202303,MRST_KD_MR,자녀 독립(막내 결혼),8.6
202304,SEXDSTN_M,남성,52.2
202304,SEXDSTN_F,여성,47.8
202304,AGRDE_20,20대,16.7
202304,AGRDE_30,30대,19.4
202304,AGRDE_40,40대,23.9
202304,AGRDE_50,50대,21.7
202304,AGRDE_60,60대,18.4
202304,OC_AREA_SU,거주지역_서울특별시,19.1
202304,OC_AREA_BS,거주지역_부산광역시,6.5
202304,OC_AREA_DG,거주지역_대구광역시,5.0
202304,OC_AREA_IC,거주지역_인천광역시,6.3
202304,OC_AREA_GJ,거주지역_광주광역시,2.5
202304,OC_AREA_DJ,거주지역_대전광역시,2.8
202304,OC_AREA_US,거주지역_울산광역시,2.0
202304,OC_AREA_GG,거주지역_경기도,26.5
202304,OC_AREA_GW,거주지역_강원도,2.8
202304,OC_AREA_CHNB,거주지역_충청북도,3.5
202304,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.2
202304,OC_AREA_JLBK,거주지역_전라북도,3.0
202304,OC_AREA_JLNM,거주지역_전라남도,2.8
202304,OC_AREA_GYNB,거주지역_경상북도,4.6
202304,OC_AREA_GYNN,거주지역_경상남도,7.1
202304,OC_AREA_JJ,거주지역_제주특별자치도,1.2
202304,HSHLD_INCOME_300,300만원 미만,12.2
202304,HSHLD_INCOME_300_500,300이상500만원 미만,30.6
202304,HSHLD_INCOME_500_700,500이상700만원 미만,28.3
202304,HSHLD_INCOME_700,700만원 이상,28.9
202304,JOB_SE,자영업,9.0
202304,JOB_SL,판매/서비스직,5.5
202304,JOB_GMW,기능/숙련/일반작업직,7.4
202304,JOB_WC,사무/기술직,38.1
202304,JOB_BM,경영/관리/전문직,5.7
202304,JOB_HW,전업주부,13.8
202304,JOB_GS,대학/대학원생,6.8
202304,JOB_ETC,기타/무직,13.8
202304,MRST_UM,미혼,31.6
202304,MRST_NK,신혼기(자녀 없음),6.6
202304,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.4
202304,MRST_KD_MD,자녀 성장(막내 중고생),7.5
202304,MRST_KD_CL,자녀 성인(막내 대학),25.7
202304,MRST_KD_MR,자녀 독립(막내 결혼),8.2
202305,SEXDSTN_M,남성,50.4
202305,SEXDSTN_F,여성,49.6
202305,AGRDE_20,20대,15.5
202305,AGRDE_30,30대,18.0
202305,AGRDE_40,40대,23.1
202305,AGRDE_50,50대,23.4
202305,AGRDE_60,60대,20.0
202305,OC_AREA_SU,거주지역_서울특별시,18.5
202305,OC_AREA_BS,거주지역_부산광역시,6.6
202305,OC_AREA_DG,거주지역_대구광역시,4.6
202305,OC_AREA_IC,거주지역_인천광역시,5.6
202305,OC_AREA_GJ,거주지역_광주광역시,2.8
202305,OC_AREA_DJ,거주지역_대전광역시,3.0
202305,OC_AREA_US,거주지역_울산광역시,2.4
202305,OC_AREA_GG,거주지역_경기도,26.2
202305,OC_AREA_GW,거주지역_강원도,3.0
202305,OC_AREA_CHNB,거주지역_충청북도,3.4
202305,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.4
202305,OC_AREA_JLBK,거주지역_전라북도,3.2
202305,OC_AREA_JLNM,거주지역_전라남도,3.2
202305,OC_AREA_GYNB,거주지역_경상북도,5.1
202305,OC_AREA_GYNN,거주지역_경상남도,5.9
202305,OC_AREA_JJ,거주지역_제주특별자치도,1.2
202305,HSHLD_INCOME_300,300만원 미만,12.3
202305,HSHLD_INCOME_300_500,300이상500만원 미만,27.7
202305,HSHLD_INCOME_500_700,500이상700만원 미만,29.1
202305,HSHLD_INCOME_700,700만원 이상,30.8
202305,JOB_SE,자영업,8.2
202305,JOB_SL,판매/서비스직,5.0
202305,JOB_GMW,기능/숙련/일반작업직,9.0
202305,JOB_WC,사무/기술직,38.3
202305,JOB_BM,경영/관리/전문직,5.3
202305,JOB_HW,전업주부,13.6
202305,JOB_GS,대학/대학원생,5.9
202305,JOB_ETC,기타/무직,14.8
202305,MRST_UM,미혼,30.3
202305,MRST_NK,신혼기(자녀 없음),5.8
202305,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.1
202305,MRST_KD_MD,자녀 성장(막내 중고생),7.8
202305,MRST_KD_CL,자녀 성인(막내 대학),26.0
202305,MRST_KD_MR,자녀 독립(막내 결혼),10.0
202306,SEXDSTN_M,남성,50.2
202306,SEXDSTN_F,여성,49.8
202306,AGRDE_20,20대,17.0
202306,AGRDE_30,30대,19.2
202306,AGRDE_40,40대,22.8
202306,AGRDE_50,50대,22.2
202306,AGRDE_60,60대,18.9
202306,OC_AREA_SU,거주지역_서울특별시,18.7
202306,OC_AREA_BS,거주지역_부산광역시,5.9
202306,OC_AREA_DG,거주지역_대구광역시,5.2
202306,OC_AREA_IC,거주지역_인천광역시,6.4
202306,OC_AREA_GJ,거주지역_광주광역시,2.5
202306,OC_AREA_DJ,거주지역_대전광역시,2.9
202306,OC_AREA_US,거주지역_울산광역시,2.2
202306,OC_AREA_GG,거주지역_경기도,27.2
202306,OC_AREA_GW,거주지역_강원도,2.4
202306,OC_AREA_CHNB,거주지역_충청북도,3.3
202306,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.1
202306,OC_AREA_JLBK,거주지역_전라북도,3.5
202306,OC_AREA_JLNM,거주지역_전라남도,3.1
202306,OC_AREA_GYNB,거주지역_경상북도,4.8
202306,OC_AREA_GYNN,거주지역_경상남도,6.6
202306,OC_AREA_JJ,거주지역_제주특별자치도,1.3
202306,HSHLD_INCOME_300,300만원 미만,13.0
202306,HSHLD_INCOME_300_500,300이상500만원 미만,27.0
202306,HSHLD_INCOME_500_700,500이상700만원 미만,29.3
202306,HSHLD_INCOME_700,700만원 이상,30.7
202306,JOB_SE,자영업,8.4
202306,JOB_SL,판매/서비스직,6.1
202306,JOB_GMW,기능/숙련/일반작업직,7.5
202306,JOB_WC,사무/기술직,39.3
202306,JOB_BM,경영/관리/전문직,5.6
202306,JOB_HW,전업주부,13.7
202306,JOB_GS,대학/대학원생,4.9
202306,JOB_ETC,기타/무직,14.5
202306,MRST_UM,미혼,31.2
202306,MRST_NK,신혼기(자녀 없음),7.0
202306,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.5
202306,MRST_KD_MD,자녀 성장(막내 중고생),7.2
202306,MRST_KD_CL,자녀 성인(막내 대학),26.8
202306,MRST_KD_MR,자녀 독립(막내 결혼),7.3
202307,SEXDSTN_M,남성,51.9
202307,SEXDSTN_F,여성,48.1
202307,AGRDE_20,20대,17.4
202307,AGRDE_30,30대,18.8
202307,AGRDE_40,40대,23.0
202307,AGRDE_50,50대,21.9
202307,AGRDE_60,60대,18.9
202307,OC_AREA_SU,거주지역_서울특별시,18.5
202307,OC_AREA_BS,거주지역_부산광역시,6.6
202307,OC_AREA_DG,거주지역_대구광역시,4.7
202307,OC_AREA_IC,거주지역_인천광역시,6.1
202307,OC_AREA_GJ,거주지역_광주광역시,2.7
202307,OC_AREA_DJ,거주지역_대전광역시,2.8
202307,OC_AREA_US,거주지역_울산광역시,2.2
202307,OC_AREA_GG,거주지역_경기도,26.7
202307,OC_AREA_GW,거주지역_강원도,2.7
202307,OC_AREA_CHNB,거주지역_충청북도,3.1
202307,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.8
202307,OC_AREA_JLBK,거주지역_전라북도,3.1
202307,OC_AREA_JLNM,거주지역_전라남도,3.4
202307,OC_AREA_GYNB,거주지역_경상북도,5.0
202307,OC_AREA_GYNN,거주지역_경상남도,6.4
202307,OC_AREA_JJ,거주지역_제주특별자치도,1.3
202307,HSHLD_INCOME_300,300만원 미만,10.7
202307,HSHLD_INCOME_300_500,300이상500만원 미만,28.6
202307,HSHLD_INCOME_500_700,500이상700만원 미만,28.4
202307,HSHLD_INCOME_700,700만원 이상,32.2
202307,JOB_SE,자영업,7.7
202307,JOB_SL,판매/서비스직,4.9
202307,JOB_GMW,기능/숙련/일반작업직,9.1
202307,JOB_WC,사무/기술직,38.8
202307,JOB_BM,경영/관리/전문직,5.3
202307,JOB_HW,전업주부,13.5
202307,JOB_GS,대학/대학원생,6.5
202307,JOB_ETC,기타/무직,14.2
202307,MRST_UM,미혼,32.1
202307,MRST_NK,신혼기(자녀 없음),6.7
202307,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.0
202307,MRST_KD_MD,자녀 성장(막내 중고생),8.0
202307,MRST_KD_CL,자녀 성인(막내 대학),24.1
202307,MRST_KD_MR,자녀 독립(막내 결혼),9.0
202308,SEXDSTN_M,남성,50.8
202308,SEXDSTN_F,여성,49.2
202308,AGRDE_20,20대,16.8
202308,AGRDE_30,30대,18.9
202308,AGRDE_40,40대,23.0
202308,AGRDE_50,50대,23.6
202308,AGRDE_60,60대,17.6
202308,OC_AREA_SU,거주지역_서울특별시,17.9
202308,OC_AREA_BS,거주지역_부산광역시,6.5
202308,OC_AREA_DG,거주지역_대구광역시,4.5
202308,OC_AREA_IC,거주지역_인천광역시,6.1
202308,OC_AREA_GJ,거주지역_광주광역시,3.1
202308,OC_AREA_DJ,거주지역_대전광역시,3.2
202308,OC_AREA_US,거주지역_울산광역시,2.3
202308,OC_AREA_GG,거주지역_경기도,27.3
202308,OC_AREA_GW,거주지역_강원도,2.9
202308,OC_AREA_CHNB,거주지역_충청북도,3.3
202308,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.6
202308,OC_AREA_JLBK,거주지역_전라북도,3.7
202308,OC_AREA_JLNM,거주지역_전라남도,3.3
202308,OC_AREA_GYNB,거주지역_경상북도,4.1
202308,OC_AREA_GYNN,거주지역_경상남도,6.1
202308,OC_AREA_JJ,거주지역_제주특별자치도,1.0
202308,HSHLD_INCOME_300,300만원 미만,11.9
202308,HSHLD_INCOME_300_500,300이상500만원 미만,27.0
202308,HSHLD_INCOME_500_700,500이상700만원 미만,29.9
202308,HSHLD_INCOME_700,700만원 이상,31.2
202308,JOB_SE,자영업,9.1
202308,JOB_SL,판매/서비스직,4.8
202308,JOB_GMW,기능/숙련/일반작업직,8.4
202308,JOB_WC,사무/기술직,36.5
202308,JOB_BM,경영/관리/전문직,5.6
202308,JOB_HW,전업주부,14.6
202308,JOB_GS,대학/대학원생,6.5
202308,JOB_ETC,기타/무직,14.6
202308,MRST_UM,미혼,32.2
202308,MRST_NK,신혼기(자녀 없음),6.4
202308,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),19.7
202308,MRST_KD_MD,자녀 성장(막내 중고생),8.2
202308,MRST_KD_CL,자녀 성인(막내 대학),25.1
202308,MRST_KD_MR,자녀 독립(막내 결혼),8.3
202309,SEXDSTN_M,남성,50.4
202309,SEXDSTN_F,여성,49.6
202309,AGRDE_20,20대,16.9
202309,AGRDE_30,30대,17.9
202309,AGRDE_40,40대,23.2
202309,AGRDE_50,50대,22.8
202309,AGRDE_60,60대,19.2
202309,OC_AREA_SU,거주지역_서울특별시,18.4
202309,OC_AREA_BS,거주지역_부산광역시,6.0
202309,OC_AREA_DG,거주지역_대구광역시,4.8
202309,OC_AREA_IC,거주지역_인천광역시,6.5
202309,OC_AREA_GJ,거주지역_광주광역시,2.7
202309,OC_AREA_DJ,거주지역_대전광역시,3.1
202309,OC_AREA_US,거주지역_울산광역시,2.1
202309,OC_AREA_GG,거주지역_경기도,27.2
202309,OC_AREA_GW,거주지역_강원도,2.8
202309,OC_AREA_CHNB,거주지역_충청북도,3.0
202309,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.9
202309,OC_AREA_JLBK,거주지역_전라북도,3.3
202309,OC_AREA_JLNM,거주지역_전라남도,3.0
202309,OC_AREA_GYNB,거주지역_경상북도,4.1
202309,OC_AREA_GYNN,거주지역_경상남도,6.7
202309,OC_AREA_JJ,거주지역_제주특별자치도,1.3
202309,HSHLD_INCOME_300,300만원 미만,11.2
202309,HSHLD_INCOME_300_500,300이상500만원 미만,27.2
202309,HSHLD_INCOME_500_700,500이상700만원 미만,29.0
202309,HSHLD_INCOME_700,700만원 이상,32.6
202309,JOB_SE,자영업,8.2
202309,JOB_SL,판매/서비스직,5.4
202309,JOB_GMW,기능/숙련/일반작업직,7.8
202309,JOB_WC,사무/기술직,39.4
202309,JOB_BM,경영/관리/전문직,5.1
202309,JOB_HW,전업주부,13.3
202309,JOB_GS,대학/대학원생,4.8
202309,JOB_ETC,기타/무직,16.0
202309,MRST_UM,미혼,31.4
202309,MRST_NK,신혼기(자녀 없음),7.0
202309,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),19.1
202309,MRST_KD_MD,자녀 성장(막내 중고생),8.6
202309,MRST_KD_CL,자녀 성인(막내 대학),24.4
202309,MRST_KD_MR,자녀 독립(막내 결혼),9.4
202310,SEXDSTN_M,남성,49.8
202310,SEXDSTN_F,여성,50.2
202310,AGRDE_20,20대,16.6
202310,AGRDE_30,30대,19.0
202310,AGRDE_40,40대,22.5
202310,AGRDE_50,50대,23.1
202310,AGRDE_60,60대,18.8
202310,OC_AREA_SU,거주지역_서울특별시,18.4
202310,OC_AREA_BS,거주지역_부산광역시,6.7
202310,OC_AREA_DG,거주지역_대구광역시,4.7
202310,OC_AREA_IC,거주지역_인천광역시,6.0
202310,OC_AREA_GJ,거주지역_광주광역시,2.9
202310,OC_AREA_DJ,거주지역_대전광역시,2.7
202310,OC_AREA_US,거주지역_울산광역시,2.5
202310,OC_AREA_GG,거주지역_경기도,26.0
202310,OC_AREA_GW,거주지역_강원도,3.0
202310,OC_AREA_CHNB,거주지역_충청북도,3.7
202310,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.9
202310,OC_AREA_JLBK,거주지역_전라북도,3.2
202310,OC_AREA_JLNM,거주지역_전라남도,2.9
202310,OC_AREA_GYNB,거주지역_경상북도,5.0
202310,OC_AREA_GYNN,거주지역_경상남도,6.6
202310,OC_AREA_JJ,거주지역_제주특별자치도,0.9
202310,HSHLD_INCOME_300,300만원 미만,11.7
202310,HSHLD_INCOME_300_500,300이상500만원 미만,28.8
202310,HSHLD_INCOME_500_700,500이상700만원 미만,28.2
202310,HSHLD_INCOME_700,700만원 이상,31.3
202310,JOB_SE,자영업,8.5
202310,JOB_SL,판매/서비스직,6.0
202310,JOB_GMW,기능/숙련/일반작업직,8.6
202310,JOB_WC,사무/기술직,37.9
202310,JOB_BM,경영/관리/전문직,4.0
202310,JOB_HW,전업주부,14.5
202310,JOB_GS,대학/대학원생,6.2
202310,JOB_ETC,기타/무직,14.1
202310,MRST_UM,미혼,29.2
202310,MRST_NK,신혼기(자녀 없음),6.6
202310,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),21.3
202310,MRST_KD_MD,자녀 성장(막내 중고생),8.7
202310,MRST_KD_CL,자녀 성인(막내 대학),25.6
202310,MRST_KD_MR,자녀 독립(막내 결혼),8.5
202311,SEXDSTN_M,남성,49.7
202311,SEXDSTN_F,여성,50.3
202311,AGRDE_20,20대,16.8
202311,AGRDE_30,30대,18.7
202311,AGRDE_40,40대,23.4
202311,AGRDE_50,50대,22.0
202311,AGRDE_60,60대,19.2
202311,OC_AREA_SU,거주지역_서울특별시,19.6
202311,OC_AREA_BS,거주지역_부산광역시,6.7
202311,OC_AREA_DG,거주지역_대구광역시,4.6
202311,OC_AREA_IC,거주지역_인천광역시,5.7
202311,OC_AREA_GJ,거주지역_광주광역시,2.9
202311,OC_AREA_DJ,거주지역_대전광역시,3.3
202311,OC_AREA_US,거주지역_울산광역시,2.4
202311,OC_AREA_GG,거주지역_경기도,25.4
202311,OC_AREA_GW,거주지역_강원도,2.4
202311,OC_AREA_CHNB,거주지역_충청북도,3.6
202311,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.0
202311,OC_AREA_JLBK,거주지역_전라북도,3.2
202311,OC_AREA_JLNM,거주지역_전라남도,2.9
202311,OC_AREA_GYNB,거주지역_경상북도,4.8
202311,OC_AREA_GYNN,거주지역_경상남도,6.2
202311,OC_AREA_JJ,거주지역_제주특별자치도,1.2
202311,HSHLD_INCOME_300,300만원 미만,11.5
202311,HSHLD_INCOME_300_500,300이상500만원 미만,27.8
202311,HSHLD_INCOME_500_700,500이상700만원 미만,28.4
202311,HSHLD_INCOME_700,700만원 이상,32.2
202311,JOB_SE,자영업,7.1
202311,JOB_SL,판매/서비스직,6.3
202311,JOB_GMW,기능/숙련/일반작업직,8.4
202311,JOB_WC,사무/기술직,39.2
202311,JOB_BM,경영/관리/전문직,6.0
202311,JOB_HW,전업주부,13.7
202311,JOB_GS,대학/대학원생,4.9
202311,JOB_ETC,기타/무직,14.4
202311,MRST_UM,미혼,30.3
202311,MRST_NK,신혼기(자녀 없음),6.8
202311,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.4
202311,MRST_KD_MD,자녀 성장(막내 중고생),8.1
202311,MRST_KD_CL,자녀 성인(막내 대학),24.9
202311,MRST_KD_MR,자녀 독립(막내 결혼),9.5
202312,SEXDSTN_M,남성,51.2
202312,SEXDSTN_F,여성,48.8
202312,AGRDE_20,20대,16.8
202312,AGRDE_30,30대,18.8
202312,AGRDE_40,40대,22.3
202312,AGRDE_50,50대,22.9
202312,AGRDE_60,60대,19.2
202312,OC_AREA_SU,거주지역_서울특별시,18.6
202312,OC_AREA_BS,거주지역_부산광역시,6.5
202312,OC_AREA_DG,거주지역_대구광역시,4.7
202312,OC_AREA_IC,거주지역_인천광역시,5.8
202312,OC_AREA_GJ,거주지역_광주광역시,2.4
202312,OC_AREA_DJ,거주지역_대전광역시,2.6
