연도,월,RESPOND_CHARTR_SDIV_ID,RESPOND_CHARTR_SDIV_NM,RSPNS_RATE
2022,10,OC_AREA_GJ,거주지역_광주광역시,2.6
2022,10,OC_AREA_DJ,거주지역_대전광역시,2.8
2022,10,OC_AREA_US,거주지역_울산광역시,2.4
2022,10,OC_AREA_GG,거주지역_경기도,26.7
2022,10,OC_AREA_GW,거주지역_강원도,2.8
2022,10,OC_AREA_CHNB,거주지역_충청북도,3.2
2022,10,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.0
2022,10,OC_AREA_JLBK,거주지역_전라북도,3.6
2022,10,OC_AREA_JLNM,거주지역_전라남도,2.8
2022,10,OC_AREA_GYNB,거주지역_경상북도,4.9
2022,10,OC_AREA_GYNN,거주지역_경상남도,6.1
2022,10,OC_AREA_JJ,거주지역_제주특별자치도,0.9
2022,10,HSHLD_INCOME_300,300만원 미만,12.7
2022,10,HSHLD_INCOME_300_500,300이상500만원 미만,30.2
2022,10,HSHLD_INCOME_500_700,500이상700만원 미만,27.7
2022,10,HSHLD_INCOME_700,700만원 이상,29.4
2022,10,JOB_SE,자영업,8.4
2022,10,JOB_SL,판매/서비스직,6.1
2022,10,JOB_GMW,기능/숙련/일반작업직,7.5
2022,10,JOB_WC,사무/기술직,36.8
2022,10,JOB_BM,경영/관리/전문직,6.9
2022,10,JOB_HW,전업주부,13.6
2022,10,JOB_GS,대학/대학원생,6.2
2022,10,JOB_ETC,기타/무직,14.6
2022,10,MRST_UM,미혼,33.0
2022,10,MRST_NK,신혼기(자녀 없음),5.6
2022,10,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.2
2022,10,MRST_KD_MD,자녀 성장(막내 중고생),8.4
2022,10,MRST_KD_CL,자녀 성인(막내 대학),22.7
2022,10,MRST_KD_MR,자녀 독립(막내 결혼),10.1
2022,11,SEXDSTN_M,남성,49.6
2022,11,SEXDSTN_F,여성,50.4
2022,11,AGRDE_20,20대,17.2
2022,11,AGRDE_30,30대,18.1
2022,11,AGRDE_40,40대,22.9
2022,11,AGRDE_50,50대,23.4
2022,11,AGRDE_60,60대,18.3
2022,11,OC_AREA_SU,거주지역_서울특별시,18.7
2022,11,OC_AREA_BS,거주지역_부산광역시,5.9
2022,11,OC_AREA_DG,거주지역_대구광역시,5.0
2022,11,OC_AREA_IC,거주지역_인천광역시,5.9
2022,11,OC_AREA_GJ,거주지역_광주광역시,2.8
2022,11,OC_AREA_DJ,거주지역_대전광역시,3.0
2022,11,OC_AREA_US,거주지역_울산광역시,2.3
2022,11,OC_AREA_GG,거주지역_경기도,26.9
2022,11,OC_AREA_GW,거주지역_강원도,2.6
2022,11,OC_AREA_CHNB,거주지역_충청북도,3.0
2022,11,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.7
2022,11,OC_AREA_JLBK,거주지역_전라북도,3.6
2022,11,OC_AREA_JLNM,거주지역_전라남도,3.5
2022,11,OC_AREA_GYNB,거주지역_경상북도,5.1
2022,11,OC_AREA_GYNN,거주지역_경상남도,6.1
2022,11,OC_AREA_JJ,거주지역_제주특별자치도,0.9
2022,11,HSHLD_INCOME_300,300만원 미만,12.0
2022,11,HSHLD_INCOME_300_500,300이상500만원 미만,29.8
2022,11,HSHLD_INCOME_500_700,500이상700만원 미만,28.4
2022,11,HSHLD_INCOME_700,700만원 이상,29.8
2022,11,JOB_SE,자영업,8.3
2022,11,JOB_SL,판매/서비스직,5.4
2022,11,JOB_GMW,기능/숙련/일반작업직,8.9
2022,11,JOB_WC,사무/기술직,37.4
2022,11,JOB_BM,경영/관리/전문직,4.5
2022,11,JOB_HW,전업주부,15.0
2022,11,JOB_GS,대학/대학원생,6.3
2022,11,JOB_ETC,기타/무직,14.3
2022,11,MRST_UM,미혼,30.6
2022,11,MRST_NK,신혼기(자녀 없음),5.8
2022,11,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),21.2
2022,11,MRST_KD_MD,자녀 성장(막내 중고생),8.2
2022,11,MRST_KD_CL,자녀 성인(막내 대학),25.3
2022,11,MRST_KD_MR,자녀 독립(막내 결혼),9.0
2022,12,SEXDSTN_M,남성,49.6
2022,12,SEXDSTN_F,여성,50.4
2022,12,AGRDE_20,20대,16.6
2022,12,AGRDE_30,30대,20.0
2022,12,AGRDE_40,40대,22.7
2022,12,AGRDE_50,50대,23.1
2022,12,AGRDE_60,60대,17.6
2022,12,OC_AREA_SU,거주지역_서울특별시,19.6
2022,12,OC_AREA_BS,거주지역_부산광역시,6.7
2022,12,OC_AREA_DG,거주지역_대구광역시,4.8
2022,12,OC_AREA_IC,거주지역_인천광역시,6.0
2022,12,OC_AREA_GJ,거주지역_광주광역시,2.6
2022,12,OC_AREA_DJ,거주지역_대전광역시,2.5
2022,12,OC_AREA_US,거주지역_울산광역시,2.4
2022,12,OC_AREA_GG,거주지역_경기도,25.9
2022,12,OC_AREA_GW,거주지역_강원도,2.7
2022,12,OC_AREA_CHNB,거주지역_충청북도,3.2
2022,12,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.6
2022,12,OC_AREA_JLBK,거주지역_전라북도,3.6
2022,12,OC_AREA_JLNM,거주지역_전라남도,3.3
2022,12,OC_AREA_GYNB,거주지역_경상북도,4.7
2022,12,OC_AREA_GYNN,거주지역_경상남도,6.2
2022,12,OC_AREA_JJ,거주지역_제주특별자치도,1.2
2022,12,HSHLD_INCOME_300,300만원 미만,13.3
2022,12,HSHLD_INCOME_300_500,300이상500만원 미만,29.3
2022,12,HSHLD_INCOME_500_700,500이상700만원 미만,28.3
2022,12,HSHLD_INCOME_700,700만원 이상,29.2
2022,12,JOB_SE,자영업,8.7
2022,12,JOB_SL,판매/서비스직,5.4
2022,12,JOB_GMW,기능/숙련/일반작업직,7.8
2022,12,JOB_WC,사무/기술직,37.0
2022,12,JOB_BM,경영/관리/전문직,5.1
2022,12,JOB_HW,전업주부,13.8
2022,12,JOB_GS,대학/대학원생,6.5
2022,12,JOB_ETC,기타/무직,15.6
2022,12,MRST_UM,미혼,31.1
2022,12,MRST_NK,신혼기(자녀 없음),6.7
2022,12,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.9
2022,12,MRST_KD_MD,자녀 성장(막내 중고생),7.6
2022,12,MRST_KD_CL,자녀 성인(막내 대학),24.8
2022,12,MRST_KD_MR,자녀 독립(막내 결혼),8.8
2023,1,SEXDSTN_M,남성,50.7
2023,1,SEXDSTN_F,여성,49.3
2023,1,AGRDE_20,20대,16.8
2023,1,AGRDE_30,30대,18.7
2023,1,AGRDE_40,40대,23.6
2023,1,AGRDE_50,50대,22.7
2023,1,AGRDE_60,60대,18.2
2023,1,OC_AREA_SU,거주지역_서울특별시,19.8
2023,1,OC_AREA_BS,거주지역_부산광역시,6.3
2023,1,OC_AREA_DG,거주지역_대구광역시,4.3
2023,1,OC_AREA_IC,거주지역_인천광역시,5.5
2023,1,OC_AREA_GJ,거주지역_광주광역시,3.0
2023,1,OC_AREA_DJ,거주지역_대전광역시,3.1
2023,1,OC_AREA_US,거주지역_울산광역시,2.2
2023,1,OC_AREA_GG,거주지역_경기도,25.4
2023,1,OC_AREA_GW,거주지역_강원도,2.9
2023,1,OC_AREA_CHNB,거주지역_충청북도,3.4
2023,1,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.6
2023,1,OC_AREA_JLBK,거주지역_전라북도,3.8
2023,1,OC_AREA_JLNM,거주지역_전라남도,2.9
2023,1,OC_AREA_GYNB,거주지역_경상북도,4.7
2023,1,OC_AREA_GYNN,거주지역_경상남도,6.7
2023,1,OC_AREA_JJ,거주지역_제주특별자치도,1.2
2023,1,HSHLD_INCOME_300,300만원 미만,12.1
2023,1,HSHLD_INCOME_300_500,300이상500만원 미만,29.1
2023,1,HSHLD_INCOME_500_700,500이상700만원 미만,28.2
2023,1,HSHLD_INCOME_700,700만원 이상,30.6
2023,1,JOB_SE,자영업,7.1
2023,1,JOB_SL,판매/서비스직,5.4
2023,1,JOB_GMW,기능/숙련/일반작업직,8.1
2023,1,JOB_WC,사무/기술직,38.1
2023,1,JOB_BM,경영/관리/전문직,5.3
2023,1,JOB_HW,전업주부,15.7
2023,1,JOB_GS,대학/대학원생,6.7
2023,1,JOB_ETC,기타/무직,13.7
2023,1,MRST_UM,미혼,31.7
2023,1,MRST_NK,신혼기(자녀 없음),6.0
2023,1,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.4
2023,1,MRST_KD_MD,자녀 성장(막내 중고생),8.2
2023,1,MRST_KD_CL,자녀 성인(막내 대학),25.5
2023,1,MRST_KD_MR,자녀 독립(막내 결혼),8.3
2023,2,SEXDSTN_M,남성,51.1
2023,2,SEXDSTN_F,여성,48.9
2023,2,AGRDE_20,20대,16.6
2023,2,AGRDE_30,30대,18.4
2023,2,AGRDE_40,40대,22.3
2023,2,AGRDE_50,50대,23.1
2023,2,AGRDE_60,60대,19.5
2023,2,OC_AREA_SU,거주지역_서울특별시,19.3
2023,2,OC_AREA_BS,거주지역_부산광역시,6.4
2023,2,OC_AREA_DG,거주지역_대구광역시,4.8
2023,2,OC_AREA_IC,거주지역_인천광역시,6.6
2023,2,OC_AREA_GJ,거주지역_광주광역시,2.9
2023,2,OC_AREA_DJ,거주지역_대전광역시,2.9
2023,2,OC_AREA_US,거주지역_울산광역시,2.3
2023,2,OC_AREA_GG,거주지역_경기도,26.3
2023,2,OC_AREA_GW,거주지역_강원도,3.0
2023,2,OC_AREA_CHNB,거주지역_충청북도,3.1
2023,2,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),3.8
2023,2,OC_AREA_JLBK,거주지역_전라북도,3.3
2023,2,OC_AREA_JLNM,거주지역_전라남도,3.6
2023,2,OC_AREA_GYNB,거주지역_경상북도,4.4
2023,2,OC_AREA_GYNN,거주지역_경상남도,6.4
2023,2,OC_AREA_JJ,거주지역_제주특별자치도,1.0
2023,2,HSHLD_INCOME_300,300만원 미만,11.1
2023,2,HSHLD_INCOME_300_500,300이상500만원 미만,29.7
2023,2,HSHLD_INCOME_500_700,500이상700만원 미만,28.3
2023,2,HSHLD_INCOME_700,700만원 이상,31.0
2023,2,JOB_SE,자영업,10.3
2023,2,JOB_SL,판매/서비스직,5.1
2023,2,JOB_GMW,기능/숙련/일반작업직,9.0
2023,2,JOB_WC,사무/기술직,38.7
2023,2,JOB_BM,경영/관리/전문직,4.4
2023,2,JOB_HW,전업주부,13.1
2023,2,JOB_GS,대학/대학원생,6.4
2023,2,JOB_ETC,기타/무직,12.9
2023,2,MRST_UM,미혼,31.0
2023,2,MRST_NK,신혼기(자녀 없음),6.3
2023,2,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),19.4
2023,2,MRST_KD_MD,자녀 성장(막내 중고생),8.1
2023,2,MRST_KD_CL,자녀 성인(막내 대학),26.5
2023,2,MRST_KD_MR,자녀 독립(막내 결혼),8.6
2023,3,SEXDSTN_M,남성,51.6
2023,3,SEXDSTN_F,여성,48.4
2023,3,AGRDE_20,20대,17.4
2023,3,AGRDE_30,30대,19.7
2023,3,AGRDE_40,40대,22.8
2023,3,AGRDE_50,50대,22.6
2023,3,AGRDE_60,60대,17.5
2023,3,OC_AREA_SU,거주지역_서울특별시,18.2
2023,3,OC_AREA_BS,거주지역_부산광역시,6.6
2023,3,OC_AREA_DG,거주지역_대구광역시,5.2
2023,3,OC_AREA_IC,거주지역_인천광역시,5.9
2023,3,OC_AREA_GJ,거주지역_광주광역시,2.9
2023,3,OC_AREA_DJ,거주지역_대전광역시,3.3
2023,3,OC_AREA_US,거주지역_울산광역시,2.1
2023,3,OC_AREA_GG,거주지역_경기도,27.1
2023,3,OC_AREA_GW,거주지역_강원도,2.7
2023,3,OC_AREA_CHNB,거주지역_충청북도,3.0
2023,3,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.5
2023,3,OC_AREA_JLBK,거주지역_전라북도,3.0
2023,3,OC_AREA_JLNM,거주지역_전라남도,3.6
2023,3,OC_AREA_GYNB,거주지역_경상북도,4.5
2023,3,OC_AREA_GYNN,거주지역_경상남도,6.1
2023,3,OC_AREA_JJ,거주지역_제주특별자치도,1.2
2023,3,HSHLD_INCOME_300,300만원 미만,14.0
2023,3,HSHLD_INCOME_300_500,300이상500만원 미만,28.0
2023,3,HSHLD_INCOME_500_700,500이상700만원 미만,28.3
2023,3,HSHLD_INCOME_700,700만원 이상,29.7
2023,3,JOB_SE,자영업,7.5
2023,3,JOB_SL,판매/서비스직,5.4
2023,3,JOB_GMW,기능/숙련/일반작업직,7.2
2023,3,JOB_WC,사무/기술직,37.8
2023,3,JOB_BM,경영/관리/전문직,5.9
2023,3,JOB_HW,전업주부,13.5
2023,3,JOB_GS,대학/대학원생,5.3
2023,3,JOB_ETC,기타/무직,17.4
2023,3,MRST_UM,미혼,32.5
2023,3,MRST_NK,신혼기(자녀 없음),7.6
2023,3,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.5
2023,3,MRST_KD_MD,자녀 성장(막내 중고생),8.4
2023,3,MRST_KD_CL,자녀 성인(막내 대학),22.2
2023,3,MRST_KD_MR,자녀 독립(막내 결혼),8.6
2023,4,SEXDSTN_M,남성,52.2
2023,4,SEXDSTN_F,여성,47.8
2023,4,AGRDE_20,20대,16.7
2023,4,AGRDE_30,30대,19.4
2023,4,AGRDE_40,40대,23.9
2023,4,AGRDE_50,50대,21.7
2023,4,AGRDE_60,60대,18.4
2023,4,OC_AREA_SU,거주지역_서울특별시,19.1
2023,4,OC_AREA_BS,거주지역_부산광역시,6.5
2023,4,OC_AREA_DG,거주지역_대구광역시,5.0
2023,4,OC_AREA_IC,거주지역_인천광역시,6.3
2023,4,OC_AREA_GJ,거주지역_광주광역시,2.5
2023,4,OC_AREA_DJ,거주지역_대전광역시,2.8
2023,4,OC_AREA_US,거주지역_울산광역시,2.0
2023,4,OC_AREA_GG,거주지역_경기도,26.5
2023,4,OC_AREA_GW,거주지역_강원도,2.8
2023,4,OC_AREA_CHNB,거주지역_충청북도,3.5
2023,4,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.2
2023,4,OC_AREA_JLBK,거주지역_전라북도,3.0
2023,4,OC_AREA_JLNM,거주지역_전라남도,2.8
2023,4,OC_AREA_GYNB,거주지역_경상북도,4.6
2023,4,OC_AREA_GYNN,거주지역_경상남도,7.1
2023,4,OC_AREA_JJ,거주지역_제주특별자치도,1.2
2023,4,HSHLD_INCOME_300,300만원 미만,12.2
2023,4,HSHLD_INCOME_300_500,300이상500만원 미만,30.6
2023,4,HSHLD_INCOME_500_700,500이상700만원 미만,28.3
2023,4,HSHLD_INCOME_700,700만원 이상,28.9
2023,4,JOB_SE,자영업,9.0
2023,4,JOB_SL,판매/서비스직,5.5
2023,4,JOB_GMW,기능/숙련/일반작업직,7.4
2023,4,JOB_WC,사무/기술직,38.1
2023,4,JOB_BM,경영/관리/전문직,5.7
2023,4,JOB_HW,전업주부,13.8
2023,4,JOB_GS,대학/대학원생,6.8
2023,4,JOB_ETC,기타/무직,13.8
2023,4,MRST_UM,미혼,31.6
2023,4,MRST_NK,신혼기(자녀 없음),6.6
2023,4,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.4
2023,4,MRST_KD_MD,자녀 성장(막내 중고생),7.5
2023,4,MRST_KD_CL,자녀 성인(막내 대학),25.7
2023,4,MRST_KD_MR,자녀 독립(막내 결혼),8.2
2023,5,SEXDSTN_M,남성,50.4
2023,5,SEXDSTN_F,여성,49.6
2023,5,AGRDE_20,20대,15.5
2023,5,AGRDE_30,30대,18.0
2023,5,AGRDE_40,40대,23.1
2023,5,AGRDE_50,50대,23.4
2023,5,AGRDE_60,60대,20.0
2023,5,OC_AREA_SU,거주지역_서울특별시,18.5
2023,5,OC_AREA_BS,거주지역_부산광역시,6.6
2023,5,OC_AREA_DG,거주지역_대구광역시,4.6
2023,5,OC_AREA_IC,거주지역_인천광역시,5.6
2023,5,OC_AREA_GJ,거주지역_광주광역시,2.8
2023,5,OC_AREA_DJ,거주지역_대전광역시,3.0
2023,5,OC_AREA_US,거주지역_울산광역시,2.4
2023,5,OC_AREA_GG,거주지역_경기도,26.2
2023,5,OC_AREA_GW,거주지역_강원도,3.0
2023,5,OC_AREA_CHNB,거주지역_충청북도,3.4
2023,5,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.4
2023,5,OC_AREA_JLBK,거주지역_전라북도,3.2
2023,5,OC_AREA_JLNM,거주지역_전라남도,3.2
2023,5,OC_AREA_GYNB,거주지역_경상북도,5.1
2023,5,OC_AREA_GYNN,거주지역_경상남도,5.9
2023,5,OC_AREA_JJ,거주지역_제주특별자치도,1.2
2023,5,HSHLD_INCOME_300,300만원 미만,12.3
2023,5,HSHLD_INCOME_300_500,300이상500만원 미만,27.7
2023,5,HSHLD_INCOME_500_700,500이상700만원 미만,29.1
2023,5,HSHLD_INCOME_700,700만원 이상,30.8
2023,5,JOB_SE,자영업,8.2
2023,5,JOB_SL,판매/서비스직,5.0
2023,5,JOB_GMW,기능/숙련/일반작업직,9.0
2023,5,JOB_WC,사무/기술직,38.3
2023,5,JOB_BM,경영/관리/전문직,5.3
2023,5,JOB_HW,전업주부,13.6
2023,5,JOB_GS,대학/대학원생,5.9
2023,5,JOB_ETC,기타/무직,14.8
2023,5,MRST_UM,미혼,30.3
2023,5,MRST_NK,신혼기(자녀 없음),5.8
2023,5,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.1
2023,5,MRST_KD_MD,자녀 성장(막내 중고생),7.8
2023,5,MRST_KD_CL,자녀 성인(막내 대학),26.0
2023,5,MRST_KD_MR,자녀 독립(막내 결혼),10.0
2023,6,SEXDSTN_M,남성,50.2
2023,6,SEXDSTN_F,여성,49.8
2023,6,AGRDE_20,20대,17.0
2023,6,AGRDE_30,30대,19.2
2023,6,AGRDE_40,40대,22.8
2023,6,AGRDE_50,50대,22.2
2023,6,AGRDE_60,60대,18.9
2023,6,OC_AREA_SU,거주지역_서울특별시,18.7
2023,6,OC_AREA_BS,거주지역_부산광역시,5.9
2023,6,OC_AREA_DG,거주지역_대구광역시,5.2
2023,6,OC_AREA_IC,거주지역_인천광역시,6.4
2023,6,OC_AREA_GJ,거주지역_광주광역시,2.5
2023,6,OC_AREA_DJ,거주지역_대전광역시,2.9
2023,6,OC_AREA_US,거주지역_울산광역시,2.2
2023,6,OC_AREA_GG,거주지역_경기도,27.2
2023,6,OC_AREA_GW,거주지역_강원도,2.4
2023,6,OC_AREA_CHNB,거주지역_충청북도,3.3
2023,6,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.1
2023,6,OC_AREA_JLBK,거주지역_전라북도,3.5
2023,6,OC_AREA_JLNM,거주지역_전라남도,3.1
2023,6,OC_AREA_GYNB,거주지역_경상북도,4.8
2023,6,OC_AREA_GYNN,거주지역_경상남도,6.6
2023,6,OC_AREA_JJ,거주지역_제주특별자치도,1.3
2023,6,HSHLD_INCOME_300,300만원 미만,13.0
2023,6,HSHLD_INCOME_300_500,300이상500만원 미만,27.0
2023,6,HSHLD_INCOME_500_700,500이상700만원 미만,29.3
2023,6,HSHLD_INCOME_700,700만원 이상,30.7
2023,6,JOB_SE,자영업,8.4
2023,6,JOB_SL,판매/서비스직,6.1
2023,6,JOB_GMW,기능/숙련/일반작업직,7.5
2023,6,JOB_WC,사무/기술직,39.3
2023,6,JOB_BM,경영/관리/전문직,5.6
2023,6,JOB_HW,전업주부,13.7
2023,6,JOB_GS,대학/대학원생,4.9
2023,6,JOB_ETC,기타/무직,14.5
2023,6,MRST_UM,미혼,31.2
2023,6,MRST_NK,신혼기(자녀 없음),7.0
2023,6,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.5
2023,6,MRST_KD_MD,자녀 성장(막내 중고생),7.2
2023,6,MRST_KD_CL,자녀 성인(막내 대학),26.8
2023,6,MRST_KD_MR,자녀 독립(막내 결혼),7.3
2023,7,SEXDSTN_M,남성,51.9
2023,7,SEXDSTN_F,여성,48.1
2023,7,AGRDE_20,20대,17.4
2023,7,AGRDE_30,30대,18.8
2023,7,AGRDE_40,40대,23.0
2023,7,AGRDE_50,50대,21.9
2023,7,AGRDE_60,60대,18.9
2023,7,OC_AREA_SU,거주지역_서울특별시,18.5
2023,7,OC_AREA_BS,거주지역_부산광역시,6.6
2023,7,OC_AREA_DG,거주지역_대구광역시,4.7
2023,7,OC_AREA_IC,거주지역_인천광역시,6.1
2023,7,OC_AREA_GJ,거주지역_광주광역시,2.7
2023,7,OC_AREA_DJ,거주지역_대전광역시,2.8
2023,7,OC_AREA_US,거주지역_울산광역시,2.2
2023,7,OC_AREA_GG,거주지역_경기도,26.7
2023,7,OC_AREA_GW,거주지역_강원도,2.7
2023,7,OC_AREA_CHNB,거주지역_충청북도,3.1
2023,7,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.8
2023,7,OC_AREA_JLBK,거주지역_전라북도,3.1
2023,7,OC_AREA_JLNM,거주지역_전라남도,3.4
2023,7,OC_AREA_GYNB,거주지역_경상북도,5.0
2023,7,OC_AREA_GYNN,거주지역_경상남도,6.4
2023,7,OC_AREA_JJ,거주지역_제주특별자치도,1.3
2023,7,HSHLD_INCOME_300,300만원 미만,10.7
2023,7,HSHLD_INCOME_300_500,300이상500만원 미만,28.6
2023,7,HSHLD_INCOME_500_700,500이상700만원 미만,28.4
2023,7,HSHLD_INCOME_700,700만원 이상,32.2
2023,7,JOB_SE,자영업,7.7
2023,7,JOB_SL,판매/서비스직,4.9
2023,7,JOB_GMW,기능/숙련/일반작업직,9.1
2023,7,JOB_WC,사무/기술직,38.8
2023,7,JOB_BM,경영/관리/전문직,5.3
2023,7,JOB_HW,전업주부,13.5
2023,7,JOB_GS,대학/대학원생,6.5
2023,7,JOB_ETC,기타/무직,14.2
2023,7,MRST_UM,미혼,32.1
2023,7,MRST_NK,신혼기(자녀 없음),6.7
2023,7,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.0
2023,7,MRST_KD_MD,자녀 성장(막내 중고생),8.0
2023,7,MRST_KD_CL,자녀 성인(막내 대학),24.1
2023,7,MRST_KD_MR,자녀 독립(막내 결혼),9.0
2023,8,SEXDSTN_M,남성,50.8
2023,8,SEXDSTN_F,여성,49.2
2023,8,AGRDE_20,20대,16.8
2023,8,AGRDE_30,30대,18.9
2023,8,AGRDE_40,40대,23.0
2023,8,AGRDE_50,50대,23.6
2023,8,AGRDE_60,60대,17.6
2023,8,OC_AREA_SU,거주지역_서울특별시,17.9
2023,8,OC_AREA_BS,거주지역_부산광역시,6.5
2023,8,OC_AREA_DG,거주지역_대구광역시,4.5
2023,8,OC_AREA_IC,거주지역_인천광역시,6.1
2023,8,OC_AREA_GJ,거주지역_광주광역시,3.1
2023,8,OC_AREA_DJ,거주지역_대전광역시,3.2
2023,8,OC_AREA_US,거주지역_울산광역시,2.3
2023,8,OC_AREA_GG,거주지역_경기도,27.3
2023,8,OC_AREA_GW,거주지역_강원도,2.9
2023,8,OC_AREA_CHNB,거주지역_충청북도,3.3
2023,8,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.6
2023,8,OC_AREA_JLBK,거주지역_전라북도,3.7
2023,8,OC_AREA_JLNM,거주지역_전라남도,3.3
2023,8,OC_AREA_GYNB,거주지역_경상북도,4.1
2023,8,OC_AREA_GYNN,거주지역_경상남도,6.1
2023,8,OC_AREA_JJ,거주지역_제주특별자치도,1.0
2023,8,HSHLD_INCOME_300,300만원 미만,11.9
2023,8,HSHLD_INCOME_300_500,300이상500만원 미만,27.0
2023,8,HSHLD_INCOME_500_700,500이상700만원 미만,29.9
2023,8,HSHLD_INCOME_700,700만원 이상,31.2
2023,8,JOB_SE,자영업,9.1
2023,8,JOB_SL,판매/서비스직,4.8
2023,8,JOB_GMW,기능/숙련/일반작업직,8.4
2023,8,JOB_WC,사무/기술직,36.5
2023,8,JOB_BM,경영/관리/전문직,5.6
2023,8,JOB_HW,전업주부,14.6
2023,8,JOB_GS,대학/대학원생,6.5
2023,8,JOB_ETC,기타/무직,14.6
2023,8,MRST_UM,미혼,32.2
2023,8,MRST_NK,신혼기(자녀 없음),6.4
2023,8,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),19.7
2023,8,MRST_KD_MD,자녀 성장(막내 중고생),8.2
2023,8,MRST_KD_CL,자녀 성인(막내 대학),25.1
2023,8,MRST_KD_MR,자녀 독립(막내 결혼),8.3
2023,9,SEXDSTN_M,남성,50.4
2023,9,SEXDSTN_F,여성,49.6
2023,9,AGRDE_20,20대,16.9
2023,9,AGRDE_30,30대,17.9
2023,9,AGRDE_40,40대,23.2
2023,9,AGRDE_50,50대,22.8
2023,9,AGRDE_60,60대,19.2
2023,9,OC_AREA_SU,거주지역_서울특별시,18.4
2023,9,OC_AREA_BS,거주지역_부산광역시,6.0
2023,9,OC_AREA_DG,거주지역_대구광역시,4.8
2023,9,OC_AREA_IC,거주지역_인천광역시,6.5
2023,9,OC_AREA_GJ,거주지역_광주광역시,2.7
2023,9,OC_AREA_DJ,거주지역_대전광역시,3.1
2023,9,OC_AREA_US,거주지역_울산광역시,2.1
2023,9,OC_AREA_GG,거주지역_경기도,27.2
2023,9,OC_AREA_GW,거주지역_강원도,2.8
2023,9,OC_AREA_CHNB,거주지역_충청북도,3.0
2023,9,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.9
2023,9,OC_AREA_JLBK,거주지역_전라북도,3.3
2023,9,OC_AREA_JLNM,거주지역_전라남도,3.0
2023,9,OC_AREA_GYNB,거주지역_경상북도,4.1
2023,9,OC_AREA_GYNN,거주지역_경상남도,6.7
2023,9,OC_AREA_JJ,거주지역_제주특별자치도,1.3
2023,9,HSHLD_INCOME_300,300만원 미만,11.2
2023,9,HSHLD_INCOME_300_500,300이상500만원 미만,27.2
2023,9,HSHLD_INCOME_500_700,500이상700만원 미만,29.0
2023,9,HSHLD_INCOME_700,700만원 이상,32.6
2023,9,JOB_SE,자영업,8.2
2023,9,JOB_SL,판매/서비스직,5.4
2023,9,JOB_GMW,기능/숙련/일반작업직,7.8
2023,9,JOB_WC,사무/기술직,39.4
2023,9,JOB_BM,경영/관리/전문직,5.1
2023,9,JOB_HW,전업주부,13.3
2023,9,JOB_GS,대학/대학원생,4.8
2023,9,JOB_ETC,기타/무직,16.0
2023,9,MRST_UM,미혼,31.4
2023,9,MRST_NK,신혼기(자녀 없음),7.0
2023,9,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),19.1
2023,9,MRST_KD_MD,자녀 성장(막내 중고생),8.6
2023,9,MRST_KD_CL,자녀 성인(막내 대학),24.4
2023,9,MRST_KD_MR,자녀 독립(막내 결혼),9.4
2023,10,SEXDSTN_M,남성,49.8
2023,10,SEXDSTN_F,여성,50.2
2023,10,AGRDE_20,20대,16.6
2023,10,AGRDE_30,30대,19.0
2023,10,AGRDE_40,40대,22.5
2023,10,AGRDE_50,50대,23.1
2023,10,AGRDE_60,60대,18.8
2023,10,OC_AREA_SU,거주지역_서울특별시,18.4
2023,10,OC_AREA_BS,거주지역_부산광역시,6.7
2023,10,OC_AREA_DG,거주지역_대구광역시,4.7
2023,10,OC_AREA_IC,거주지역_인천광역시,6.0
2023,10,OC_AREA_GJ,거주지역_광주광역시,2.9
2023,10,OC_AREA_DJ,거주지역_대전광역시,2.7
2023,10,OC_AREA_US,거주지역_울산광역시,2.5
2023,10,OC_AREA_GG,거주지역_경기도,26.0
2023,10,OC_AREA_GW,거주지역_강원도,3.0
2023,10,OC_AREA_CHNB,거주지역_충청북도,3.7
